"ASC" "income"
"1" "2.47580332180945"
"1" "1.15112326346009"
"1" "1.65862543949126"
"1" "-0.263255066541153"
"1" "1.83859604709991"
"1" "0.833434970440727"
"1" "1.26135337567236"
"1" "0.312234717542806"
"1" "1.88493532176858"
"1" "2.16657951565448"
"1" "1.19538611054226"
"1" "3.3250110640863"
"1" "2.17055937056759"
"1" "2.44863257325515"
"1" "3.54940300167091"
"1" "0.848886390762465"
"1" "2.30861927284629"
"1" "2.48658061395456"
"1" "1.4938292039093"
"1" "1.81905235793191"
"1" "0.488178097258156"
"1" "1.97016754772639"
"1" "0.799029668370903"
"1" "2.31368286252649"
"1" "0.688569216007228"
"1" "1.81939748709946"
"1" "0.653477346836376"
"1" "1.25423682087127"
"1" "-0.052859011105461"
"1" "1.62843403292575"
"1" "2.48544338940487"
"1" "1.68324752306719"
"1" "-0.266229213430459"
"1" "0.879466303384056"
"1" "3.15604303699874"
"1" "3.30980538558388"
"1" "0.324963231987865"
"1" "1.13329674117236"
"1" "1.85362544892729"
"1" "1.8191562208679"
"1" "0.920043010980598"
"1" "0.546721298053093"
"1" "1.32057141305438"
"1" "2.5098082149443"
"1" "1.52362661492141"
"1" "0.850971780416099"
"1" "0.995625777951809"
"1" "3.11439149545836"
"1" "1.05304018874434"
"1" "2.26317676111332"
"1" "2.9717186861858"
"1" "1.94366490368742"
"1" "1.07827812992981"
"1" "1.45999837379393"
"1" "1.00772003177211"
"1" "2.72771711731275"
"1" "1.35044643475561"
"1" "3.04998338398246"
"1" "0.938387464618686"
"1" "0.852882749367639"
"1" "1.64313215905043"
"1" "1.52418864799105"
"1" "0.995548475419131"
"1" "-0.0813968099303388"
"1" "1.53006642125542"
"1" "0.783423300929299"
"1" "2.58261095547612"
"1" "0.547314545060707"
"1" "2.62648272900916"
"1" "0.850956982620884"
"1" "1.79247007840673"
"1" "2.39870272440274"
"1" "0.981257643208126"
"1" "2.05443855234513"
"1" "1.41202632881599"
"1" "0.364787070592478"
"1" "1.2299203890001"
"1" "3.11978987753494"
"1" "1.28586882630336"
"1" "0.682217537075043"
"1" "1.44597707591839"
"1" "1.83014160985787"
"1" "2.4553246146574"
"1" "2.64395987779244"
"1" "1.60052239837506"
"1" "2.66457524565738"
"1" "0.735740052200852"
"1" "-0.844513404690304"
"1" "1.02831657447046"
"1" "0.98414451049261"
"1" "-0.816036151502561"
"1" "2.06247175696953"
"1" "0.716224860577619"
"1" "1.27394601377183"
"1" "-0.0871029876540419"
"1" "2.04752420186832"
"1" "3.39122701735548"
"1" "0.621922889775956"
"1" "1.38744108895521"
"1" "3.44871306497599"
"1" "2.43381633220773"
"1" "3.41305942169705"
"1" "1.49476594206806"
"1" "1.34773995107836"
"1" "0.990368342820882"
"1" "2.93457370342612"
"1" "0.214161467667012"
"1" "1.80731421525502"
"1" "1.45368146672262"
"1" "3.75184180012688"
"1" "0.891966271390292"
"1" "-0.00928816985103587"
"1" "1.73263176950858"
"1" "1.46035130394891"
"1" "0.660874932494655"
"1" "1.63229108824416"
"1" "1.22447525329406"
"1" "0.821241358731968"
"1" "2.00083593177583"
"1" "1.16833768799321"
"1" "-0.334980250772526"
"1" "-1.15174124837268"
"1" "0.919417827915585"
"1" "2.95418687087119"
"1" "2.33812937996469"
"1" "2.71505358044614"
"1" "2.48250544273279"
"1" "1.81576402401843"
"1" "-0.00706262771632082"
"1" "1.70556978716628"
"1" "3.09722809034381"
"1" "-1.89606353457436"
"1" "0.718647715697918"
"1" "2.60246464075191"
"1" "2.02874501944529"
"1" "2.28939440351485"
"1" "1.95709950585608"
"1" "2.03883311565812"
"1" "1.5146431224111"
"1" "0.583510864296907"
"1" "0.273184909232345"
"1" "1.53615286813022"
"1" "1.07860688642861"
"1" "0.600635591537095"
"1" "1.91744131748656"
"1" "1.65344473686401"
"1" "2.96328304519325"
"1" "0.378497502674458"
"1" "0.982211916944976"
"1" "1.42505291166148"
"1" "0.0922099185609191"
"1" "1.21529413188952"
"1" "0.791828821786624"
"1" "-0.647639001137516"
"1" "1.21616283938864"
"1" "0.965927836023913"
"1" "2.6330101941542"
"1" "0.895931077152344"
"1" "2.05751159559247"
"1" "1.64262929325509"
"1" "0.263139785154676"
"1" "1.87414397250319"
"1" "1.39391387653355"
"1" "1.66606198650905"
"1" "2.15803484834241"
"1" "1.61396291997139"
"1" "3.08515916403119"
"1" "1.61555344044332"
"1" "0.246000960716485"
"1" "2.24186477930074"
"1" "0.277098385000151"
"1" "-0.418894131762114"
"1" "0.690063610079206"
"1" "0.755322771214722"
"1" "0.892494077306801"
"1" "3.10675956606494"
"1" "3.13559944628363"
"1" "2.22609109669849"
"1" "0.226165074956542"
"1" "1.52314655543334"
"1" "1.98712123382648"
"1" "1.36297249673027"
"1" "1.67174548245601"
"1" "0.555206085100013"
"1" "0.212379693993788"
"1" "2.90776573875103"
"1" "1.76737268905316"
"1" "1.09160235785399"
"1" "1.82527121991694"
"1" "3.56248097311935"
"1" "1.86266695566395"
"1" "2.9114046447039"
"1" "2.86754431457543"
"1" "1.09282385287846"
"1" "2.26254173088585"
"1" "0.848799176968277"
"1" "0.0263442205316824"
"1" "0.29833420359489"
"1" "1.35127952186991"
"1" "3.29706242855231"
"1" "1.60480871785557"
"1" "0.697162026648524"
"1" "1.73037496416367"
"1" "2.19797519321809"
"1" "0.204798268054119"
"1" "0.445319782022335"
"1" "-0.441607489675071"
"1" "0.230439406996278"
"1" "0.612561189183892"
"1" "1.20808423729681"
"1" "2.91009405297303"
"1" "2.38864143026394"
"1" "1.77297431969026"
"1" "0.933358533973811"
"1" "1.45979306256343"
"1" "2.04761224530106"
"1" "0.995966678394464"
"1" "2.5590701295588"
"1" "2.59745356643579"
"1" "0.333495370374414"
"1" "0.75308868991394"
"1" "2.70673873333927"
"1" "-0.18721988054335"
"1" "1.91970989490633"
"1" "1.7334987616388"
"1" "4.69590119785739"
"1" "-1.22968034122695"
"1" "0.659204198575953"
"1" "2.17402866865046"
"1" "3.17432650967139"
"1" "2.33968708384049"
"1" "0.0716315644448093"
"1" "3.73938816916782"
"1" "-0.257266224101755"
"1" "0.386983912095342"
"1" "1.45685960938667"
"1" "3.7255869089066"
"1" "2.00631658733822"
"1" "2.23039605143577"
"1" "3.22807759473682"
"1" "2.48477996831456"
"1" "0.275262124035734"
"1" "2.20972621806583"
"1" "1.39078000742194"
"1" "3.28260789538833"
"1" "1.25655532039702"
"1" "-0.0271070222546108"
"1" "1.99183437146662"
"1" "1.85450366092699"
"1" "1.48237365236962"
"1" "0.443449677882775"
"1" "0.661085333921731"
"1" "1.48737428350957"
"1" "2.53811014600433"
"1" "1.13554228609494"
"1" "0.628550527814605"
"1" "-1.2042030254467"
"1" "1.99424983654065"
"1" "1.92734032499911"
"1" "2.80919086010968"
"1" "2.9667226423107"
"1" "1.35694393370538"
"1" "2.79851372621074"
"1" "1.50131354755592"
"1" "0.823589924314419"
"1" "0.651803403114532"
"1" "1.15305889959256"
"1" "1.72747944302707"
"1" "1.47259859638889"
"1" "1.70087779058503"
"1" "1.6989426718228"
"1" "2.21459935608369"
"1" "1.22681822511015"
"1" "3.13534745793173"
"1" "1.93769388647964"
"1" "0.30646414925092"
"1" "1.22335019580082"
"1" "2.01588305053512"
"1" "1.08894466791366"
"1" "1.84499504947257"
"1" "1.93439586083114"
"1" "2.80347768300503"
"1" "0.848304089266924"
"1" "1.48311913767201"
"1" "0.932307544706409"
"1" "0.372867130236716"
"1" "-0.348970311179033"
"1" "1.69552905518189"
"1" "2.10156522519559"
"1" "2.13915815978993"
"1" "0.110007182537919"
"1" "0.370322146602415"
"1" "0.358845805162432"
"1" "0.811328500399114"
"1" "1.67019781815213"
"1" "2.09448342725741"
"1" "0.684967349275043"
"1" "-1.36434683706673"
"1" "2.45382348170826"
"1" "2.11528477061344"
"1" "0.799129299449737"
"1" "0.42633865853021"
"1" "1.20000880320026"
"1" "1.60810656280257"
"1" "2.22320076358767"
"1" "2.89009509607427"
"1" "0.651116601621596"
"1" "1.7907228446435"
"1" "2.83417603370242"
"1" "0.598657844740917"
"1" "1.27723658706715"
"1" "-0.271468028203399"
"1" "1.78742225011445"
"1" "0.858808237676001"
"1" "0.575062357761053"
"1" "0.720022530814677"
"1" "1.94450337359437"
"1" "-0.66246900261166"
"1" "1.07448910007905"
"1" "0.486282340795454"
"1" "0.537880971696253"
"1" "1.97463462727736"
"1" "1.85175426960454"
"1" "1.39297964375302"
"1" "2.03751725660035"
"1" "0.89789510155187"
"1" "-0.523297645333681"
"1" "2.65442128059814"
"1" "1.26930700230589"
"1" "1.13491123178509"
"1" "1.65751792937572"
"1" "2.2659322229844"
"1" "1.92608696620231"
"1" "2.42726539996531"
"1" "1.54613459284049"
"1" "0.995714356908889"
"1" "1.19955059164444"
"1" "2.32291597864587"
"1" "0.650731203870961"
"1" "0.546389904318804"
"1" "1.81347871588258"
"1" "2.11247330743331"
"1" "-0.191083227536882"
"1" "2.28469862744232"
"1" "1.51192513526002"
"1" "1.31874471213004"
"1" "2.60695440248067"
"1" "2.97939487098826"
"1" "0.352600559000158"
"1" "2.511654376514"
"1" "0.867930805025118"
"1" "1.63236131951909"
"1" "1.98092606472532"
"1" "1.63317762758461"
"1" "0.0371355376718063"
"1" "0.993598219525259"
"1" "3.03966323733755"
"1" "1.67279361838729"
"1" "0.664176075920322"
"1" "0.844071296120392"
"1" "2.55756608653532"
"1" "1.84608348986537"
"1" "0.602813458006306"
"1" "1.50626521125563"
"1" "2.09667050907573"
"1" "3.22255180794401"
"1" "0.618250516590655"
"1" "1.12005404483313"
"1" "2.49611001587376"
"1" "1.04087910705616"
"1" "2.96026574621257"
"1" "2.54324617695035"
"1" "-0.159040970346835"
"1" "1.9239577762274"
"1" "0.0808370738147608"
"1" "0.0353075433293175"
"1" "1.57042097214783"
"1" "1.55669822198027"
"1" "1.46729182273441"
"1" "2.76428122406637"
"1" "1.79498788573024"
"1" "0.826913179495511"
"1" "1.61958829149096"
"1" "0.985603491008706"
"1" "1.43188842613346"
"1" "0.351988088163257"
"1" "1.38475551987083"
"1" "1.60293639184901"
"1" "0.798256512896861"
"1" "1.54123062427029"
"1" "0.851231649401521"
"1" "0.855992140533557"
"1" "1.29556117493363"
"1" "1.99084091766159"
"1" "1.29466301272947"
"1" "1.69069132392526"
"1" "2.47002419266112"
"1" "1.21473892215293"
"1" "1.39638073145823"
"1" "2.01125454120371"
"1" "0.241837549984278"
"1" "2.04382596895619"
"1" "0.965036413417011"
"1" "0.361953973219928"
"1" "-0.268003770875654"
"1" "0.785021797132258"
"1" "0.329797735640379"
"1" "0.321551851580541"
"1" "3.12729133795333"
"1" "0.287853334371467"
"1" "2.49750991744129"
"1" "2.04524564142017"
"1" "0.61521088482488"
"1" "0.888769302118629"
"1" "1.08980048716664"
"1" "1.69040936983681"
"1" "1.15167507104066"
"1" "2.32684753028499"
"1" "1.20731309769728"
"1" "-0.665346209963241"
"1" "1.40378322379662"
"1" "-0.351956846248585"
"1" "2.43781113523209"
"1" "0.752313518560503"
"1" "0.384758564299835"
"1" "0.908493584701176"
"1" "2.08523068390919"
"1" "-0.418558199309863"
"1" "1.75381679150409"
"1" "0.527758233753831"
"1" "1.49148655196198"
"1" "2.17904191100748"
"1" "2.06963136669242"
"1" "3.0029616611284"
"1" "1.62908540116547"
"1" "0.798817048323382"
"1" "3.65370721597723"
"1" "1.19675386173825"
"1" "2.30757977690801"
"1" "2.43099146612641"
"1" "1.95490209827293"
"1" "2.9254206900636"
"1" "1.29100882748725"
"1" "0.268597220909392"
"1" "1.13939642284665"
"1" "0.952786700515944"
"1" "1.82799600751447"
"1" "0.566700167906343"
"1" "2.18081082480018"
"1" "0.336117599813643"
"1" "3.25544950988335"
"1" "2.94963736425491"
"1" "1.05120505878892"
"1" "1.64006728893046"
"1" "1.12634967182242"
"1" "0.293565882761915"
"1" "-1.16134597494101"
"1" "1.47490550673441"
"1" "1.46562674275094"
"1" "3.14235903904485"
"1" "-0.495462147538831"
"1" "0.837829241397591"
"1" "2.38003799231003"
"1" "1.84238742000164"
"1" "1.62175385552379"
"1" "0.879238965488187"
"1" "1.70094526757402"
"1" "1.26409465197666"
"1" "1.61366111497023"
"1" "0.922070804712182"
"1" "2.68856488583833"
"1" "2.55993627812147"
"1" "2.83675821086468"
"1" "1.13283082886978"
"1" "1.19566329522161"
"1" "1.14972037576429"
"1" "2.87414476272802"
"1" "1.20027950812493"
"1" "1.59763514422523"
"1" "1.88118802872372"
"1" "2.17821255681878"
"1" "1.23232672776573"
"1" "3.84596566433491"
"1" "0.572505344475171"
"1" "0.0734428263022617"
"1" "1.54230266438981"
"1" "3.26744347000481"
"1" "1.55275032714537"
"1" "1.60972603996997"
"1" "2.36320261555815"
"1" "1.40102679523038"
"1" "1.60369654608622"
"1" "2.70848487568464"
"1" "1.59374602105277"
"1" "0.747803481053917"
"1" "1.89492421987266"
"1" "0.408479566012581"
"1" "0.0417075750043059"
"1" "1.37728771504425"
"1" "0.399070808331604"
"1" "2.08092307183976"
"1" "1.35305251064021"
"1" "0.733665384927646"
"1" "3.12289757854462"
"1" "1.39005945596401"
"1" "2.92170485426206"
"1" "1.3865789510036"
"1" "1.17071905841885"
"1" "1.87346098359714"
"1" "2.52988813093981"
"1" "4.20577504719934"
"1" "0.465054128750755"
"1" "1.31657014135927"
"1" "2.57777130745133"
"1" "1.84162022529879"
"1" "1.31265637588133"
"1" "0.197140891470525"
"1" "1.22134173802433"
"1" "1.31524609154173"
"1" "1.41822250282644"
"1" "3.11224179372707"
"1" "1.03806016049533"
"1" "-0.0760503008186357"
"1" "1.99643307353113"
"1" "1.38804621618103"
"1" "1.29565359978803"
"1" "2.1355681628564"
"1" "-1.40667395407155"
"1" "0.946341747239045"
"1" "1.34654817174908"
"1" "2.10529051576044"
"1" "1.23899340381564"
"1" "0.494861537588748"
"1" "1.87256611431258"
"1" "1.51944617652012"
"1" "1.61052881539528"
"1" "2.65657043692358"
"1" "0.957779539788237"
"1" "0.250798716580918"
"1" "0.219987403246809"
"1" "0.476067212209616"
"1" "0.112349420011937"
"1" "1.45077888559387"
"1" "3.31096073048314"
"1" "1.40048993429173"
"1" "2.27723712429738"
"1" "0.397403674819987"
"1" "1.27835521729821"
"1" "2.0660949625959"
"1" "1.14504065474494"
"1" "2.28526260146804"
"1" "2.1940473785994"
"1" "0.867270104415045"
"1" "0.728041358038692"
"1" "3.8578173876011"
"1" "1.30745066364019"
"1" "1.5066193342142"
"1" "1.44545397537264"
"1" "0.931793119459624"
"1" "0.573024056303355"
"1" "0.364264818619298"
"1" "2.41396233905445"
"1" "0.513937166677127"
"1" "2.16748541348963"
"1" "2.90659548970662"
"1" "2.65777896011788"
"1" "1.36124680242647"
"1" "0.960678149039862"
"1" "0.421106500938483"
"1" "1.48143786004889"
"1" "1.2673843143213"
"1" "1.65629354251416"
"1" "0.895990245245967"
"1" "2.12903512012167"
"1" "2.21416957085202"
"1" "2.57588610128876"
"1" "3.74975551737932"
"1" "1.69789059887929"
"1" "0.924453681521296"
"1" "1.42267913499541"
"1" "-0.127919889101019"
"1" "1.62992315396904"
"1" "1.07432686673994"
"1" "1.90601174852113"
"1" "1.23118981436193"
"1" "0.119015463702295"
"1" "1.53658332134456"
"1" "0.146755468823613"
"1" "2.39700619394226"
"1" "-0.329359712263925"
"1" "1.35812305582801"
"1" "1.95798177784278"
"1" "-0.0196175130899865"
"1" "2.89905531466027"
"1" "0.614660809096977"
"1" "0.993669708778679"
"1" "1.66333210596633"
"1" "1.16285614374161"
"1" "0.464048467990175"
"1" "1.90933792821671"
"1" "0.975776541783114"
"1" "2.00650037352418"
"1" "0.995277137225292"
"1" "0.542749671046496"
"1" "1.40536564154674"
"1" "2.14943931761058"
"1" "1.74232179932707"
"1" "1.44106590973829"
"1" "-0.447794071576176"
"1" "2.95144363189149"
"1" "1.46006032236228"
"1" "0.636002308930089"
"1" "1.29830976028748"
"1" "1.76125556272743"
"1" "-0.0183513833058624"
"1" "2.2173086322758"
"1" "1.74683272809642"
"1" "2.70276704630509"
"1" "2.48603927044735"
"1" "0.962059400937761"
"1" "1.00971725818604"
"1" "0.504483827437553"
"1" "1.13829707174539"
"1" "2.44435481129692"
"1" "3.29220701161545"
"1" "2.4284093958643"
"1" "-0.329937669630684"
"1" "2.32187810616312"
"1" "2.5362687620034"
"1" "2.1174201441298"
"1" "0.645069636881214"
"1" "2.56451051848471"
"1" "2.22948145810367"
"1" "2.16265658435809"
"1" "1.11859279729576"
"1" "2.34589177779358"
"1" "1.61159188444581"
"1" "1.43222973834396"
"1" "2.98709809651828"
"1" "2.25722337664623"
"1" "-1.37404249339871"
"1" "1.07345755092252"
"1" "0.0125937043680255"
"1" "2.08879164571094"
"1" "1.05740048922422"
"1" "2.4013048023202"
"1" "1.96782834036769"
"1" "1.52204031866703"
"1" "1.41489216820439"
"1" "1.13873285734654"
"1" "1.69950650153727"
"1" "0.391745745299695"
"1" "2.17279407048635"
"1" "1.10588636662636"
"1" "0.756032414415008"
"1" "1.17388652321659"
"1" "3.37466882681447"
"1" "-0.257999145346737"
"1" "1.15113909003513"
"1" "1.60658922911839"
"1" "0.962341218794853"
"1" "1.08873086808816"
"1" "1.88234833797612"
"1" "1.72251408854264"
"1" "0.826245491680299"
"1" "2.06743291387052"
"1" "1.67948365476"
"1" "2.18634174948803"
"1" "0.172736338516588"
"1" "0.732083561777668"
"1" "1.30729749132721"
"1" "2.45905119808221"
"1" "0.970968638020558"
"1" "0.467113009049144"
"1" "2.27174549044741"
"1" "1.96535666419853"
"1" "0.274328933086025"
"1" "3.54667724022033"
"1" "2.99867444889729"
"1" "0.111050915323158"
"1" "3.65337646372281"
"1" "-0.229116740549364"
"1" "1.60204248509449"
"1" "0.358720872502906"
"1" "1.12299091179622"
"1" "1.15121790123795"
"1" "1.82288508122856"
"1" "0.375660382059842"
"1" "-1.25704972232067"
"1" "1.40418890088027"
"1" "0.753300195043351"
"1" "1.71078141800538"
"1" "0.651490191491181"
"1" "2.29226476570434"
"1" "1.52918743257565"
"1" "2.10338801248379"
"1" "0.505059895186552"
"1" "1.28866754185624"
"1" "1.84402108749618"
"1" "1.41062147101646"
"1" "3.1540374665165"
"1" "-0.462908713208974"
"1" "2.25612551149949"
"1" "1.51441865794305"
"1" "2.44571380406079"
"1" "1.40119150761372"
"1" "-1.23975424338714"
"1" "1.92030584942315"
"1" "1.28162073773902"
"1" "0.510644670401746"
"1" "0.843531103815461"
"1" "1.55566354820131"
"1" "3.95206344477497"
"1" "1.68817357373771"
"1" "0.520303631622299"
"1" "3.40361046750456"
"1" "1.06148021780439"
"1" "0.670273904414537"
"1" "0.252768681237999"
"1" "0.826190836912209"
"1" "3.43516726396696"
"1" "2.40656143486408"
"1" "2.23652677142708"
"1" "1.64662530404513"
"1" "1.783120796739"
"1" "2.08927672077013"
"1" "1.71584947657704"
"1" "1.65505323487432"
"1" "2.45382663630385"
"1" "1.33414729752071"
"1" "1.75500374557096"
"1" "0.602527640645341"
"1" "3.08397010470279"
"1" "2.89275862816597"
"1" "-0.312258231728922"
"1" "1.28368032141054"
"1" "2.04985605671088"
"1" "1.98273623751758"
"1" "2.26084872895007"
"1" "1.05434198306599"
