"vmt1" "vmt2" "vmt3" "vmt4" "vmt5" "vmt6" "vmt7" "vmt8" "vmt9" "vmt10" "vmt11" "vmt12" "vmt13" "vmt14" "vmt15" "vmt16" "vmt17"
"6.63050291841447" "2.44911853231265" "5.51385024575449" "7.42174402796489" "4.38491554443805" "6.97477368806271" "5.89270620715723" "3.90750204155556" "4.21860462245228" "5.75472547776332" "5.68224530911529" "3.58550180819147" "5.15401305989158" "4.29825431110438" "7.2124437662526" "7.9043293192204" "7.62688186552839"
"8.46066898931061" "7.4259363060459" "1.7196754517808" "5.46024298971079" "6.97964609445197" "5.09921795039218" "4.16159428480263" "5.04844764612834" "4.09818726552934" "3.8617497057414" "5.31340498651193" "4.91458242698335" "3.17215963806127" "5.71843907993127" "6.75908388714189" "9.93170737784801" "6.66968980829617"
"3.93105967377714" "3.93116742642177" "7.81452191702605" "4.15805773116596" "6.03702844444093" "4.03449377237099" "6.12995768240676" "2.48504239862182" "5.55189263817096" "3.57189482033193" "8.57767087427203" "7.17688456209032" "5.59344012630935" "2.67663622374605" "5.20066803928194" "7.28769128084153" "4.36594877140152"
"5.86169704292037" "6.23012428229584" "5.11149978240893" "3.29010327484487" "5.01458374766987" "4.43749651278027" "5.51683357588678" "8.07834823495396" "4.78011452951774" "8.26082293133938" "7.25756681776592" "5.03528448597519" "3.06529037759921" "5.27722257709565" "6.60091030493697" "4.95839333342543" "4.36085092211703"
"3.63120696293844" "3.88323036949343" "2.77019420717265" "5.78971163602538" "2.81055534108891" "7.34766424798057" "6.19426856018653" "7.2081341939752" "5.73558758982597" "8.98755125524244" "6.99916995053977" "6.52371268188065" "5.46503663997021" "3.53969514333041" "5.01196899065183" "5.05393047897908" "6.4135017304754"
"6.40179684800397" "4.5848759031145" "4.30104211479412" "5.84970059357907" "4.92267287509104" "3.91366275238877" "4.60910467669415" "6.60424078214493" "4.25451494188561" "4.27299148066938" "4.64679853801183" "3.32545338186414" "5.80694131046695" "7.01120445696728" "5.61178669947608" "2.30821691597257" "4.94614479332432"
"4.874779630352" "5.83762066728513" "5.09431082232094" "7.59054260514612" "5.93939105588729" "5.45464822773887" "2.60488422445175" "7.66091117936587" "2.13616998927921" "6.10177989067229" "5.75996751922671" "3.18079859783858" "2.52211423418358" "2.27640909073953" "5.34384073576783" "7.08448903735889" "2.78234750773334"
"4.7239894542566" "4.01091031360775" "5.54707034040571" "4.74512503373582" "5.3988824522354" "2.66727315753418" "4.83117450562743" "7.11804779919139" "5.29388543933722" "2.60170261228904" "5.19189978436099" "5.51243231508497" "2.95096505184222" "5.64366679599719" "5.2519133222288" "5.75249100776978" "0.614342546006395"
"3.86659779992091" "4.91014923959529" "3.91259084196249" "3.12235966737663" "7.16597851560207" "2.7655242328766" "6.33818562949838" "3.14576737781978" "5.24351965416762" "4.78631252885168" "4.18817514309007" "5.09802056406002" "5.72310116525089" "2.05152473655817" "5.07370498948089" "3.72137674695067" "7.50473608324705"
"7.59467407373157" "3.61377498707203" "5.61082472890189" "2.44600408699617" "4.99403760632488" "4.54694179704836" "1.92767114842297" "5.82460407297711" "7.02901958739056" "3.74762489590887" "6.61511409394584" "6.08400797504251" "7.08861352625093" "6.34636951352647" "4.82984992342239" "6.085405715423" "5.62475955236226"
"2.71018309916362" "5.76630843191459" "5.47816435451947" "5.65013346603854" "5.71850691323135" "4.94026336193039" "7.05382306371137" "7.06052597983432" "5.8466812952681" "6.79882456623722" "4.09186306662643" "0.301539958072786" "3.05015622601426" "7.90995348482827" "4.73273765296726" "5.82425944927191" "4.22753697601622"
"5.8964725318187" "6.55164812145182" "5.38475764675463" "5.47660495198094" "2.29425356188234" "5.9985000843417" "4.76450008492455" "3.98860838268548" "4.835782777868" "7.71467759010559" "4.99732953721393" "4.80646806749662" "6.17365207750337" "2.57058760473909" "5.03616364476316" "6.18763341456536" "3.35199756921477"
"2.37351688904543" "3.64631158795307" "2.70759832094074" "5.45914860365788" "4.22217890463867" "5.26652336947653" "6.29119191789057" "3.33628905475408" "2.35079893676158" "3.2833749002886" "4.28419743699527" "2.9281182112228" "5.40453298322424" "6.55136521911709" "7.1067282985728" "4.77236177138333" "4.36288687106822"
"4.43604388185624" "5.35404787659501" "7.25511294789473" "4.73054004261058" "5.16084119672119" "5.4853824854619" "7.40957145687341" "4.46228190957793" "4.31428217368008" "3.47811387472366" "6.82790732352855" "5.69541248314206" "10.89561356353" "6.86110932421709" "6.1612182928537" "4.38399583941455" "3.20542854011451"
"5.39548402108404" "4.72017557364803" "4.9166542806695" "4.89060710987061" "7.98613067157575" "5.83372812419154" "4.3904276239208" "4.56791295073898" "6.76928357296148" "5.16175186221103" "6.30833877037295" "5.71239235305439" "4.79754444329621" "6.13291342489319" "4.33512829384986" "6.10510029878533" "7.28207424372725"
"7.15730285995802" "5.48439803156541" "4.89952318867919" "3.81332088320911" "3.74394199677738" "5.17491280372474" "6.45611192846765" "5.44903799316083" "9.43091672477865" "5.54956150661397" "5.92331229589576" "8.31272943583916" "4.2011496800425" "4.46904781782094" "4.4400654318562" "5.80981459099362" "5.88222486058667"
"5.51963791237169" "8.03169338288884" "3.6421122222597" "6.06246868093113" "4.52560397900858" "5.61706285763258" "6.05470209310597" "7.86486320790418" "5.94234696869273" "6.55474655402596" "2.91373830687872" "6.40761486142224" "7.02481689541895" "9.272485670314" "8.39439022774909" "7.61707733776033" "4.25380840828132"
"7.46450365536859" "6.7621721390978" "4.26870664655909" "6.17808738129671" "3.69113018862788" "4.17120604593026" "6.7558493414262" "4.83540044904091" "6.69579897876319" "6.90166688332659" "6.54477743050659" "4.10516235287151" "4.44628666530517" "4.49593430692056" "5.08850098843256" "8.68534337019587" "6.41637778634879"
"5.94988465858363" "1.27524066668836" "4.74176551188307" "4.8185793462844" "4.38349307414469" "6.15976134978691" "5.33011087402833" "5.49381632131858" "8.55078462018854" "6.58794190190013" "3.04503997544876" "6.38747574482696" "6.58397741586915" "4.34962083899465" "5.0205993744901" "3.13847319287515" "9.64937427156566"
"5.20508328880012" "5.56102379441972" "3.87049345958143" "3.82538278025223" "7.64884418558613" "5.62537662595233" "3.8707756338501" "3.68150035402056" "4.1086328436483" "5.6555236299411" "6.05285041281524" "3.99209151183943" "5.55365525335834" "6.3775501729393" "10.3438073979012" "3.50133743654326" "4.02349011555771"
"4.60468968580808" "6.08773177975602" "6.75414103515136" "7.06422277109626" "4.54561154989121" "7.43946269608011" "6.67177790059063" "5.55836146570705" "4.88431288882577" "5.61122914595855" "2.40272545978417" "5.11970535022587" "4.33337585256361" "3.36459789211534" "5.13672128290611" "5.57442873300133" "5.10835783175147"
"3.8554092417726" "4.83123512963309" "3.28181202310599" "7.02879899705133" "3.2383143132277" "4.35815445226768" "2.85390242341462" "6.05092156259637" "3.45623217105467" "4.39776946249126" "4.5231682117706" "4.10420906463608" "5.92575476424296" "2.06457633675051" "4.20522846668028" "8.57241759295635" "4.92546495256217"
"6.86838564810003" "5.16333557590643" "6.77771754288914" "4.21140453027358" "5.5115937680711" "2.1612727403261" "5.75229133821135" "7.43771745749242" "5.06664783924195" "4.68765077455737" "6.34833773103305" "5.12121944898333" "6.79799278553857" "4.16215436621934" "4.33013356619851" "8.71798771437814" "5.44312185718538"
"4.91894008296846" "6.90486296461689" "5.2798709185655" "3.87943207099481" "3.6487367152244" "4.72285131319999" "4.39663539384524" "5.82807913508475" "4.64472252229372" "5.3159160121459" "3.3856866033314" "7.44384029083492" "4.954814582477" "5.29169616812793" "4.62124360121637" "6.65882035496604" "7.70493396983934"
"4.34178873927768" "6.28170683946262" "4.58539943253583" "6.00331011954007" "6.38954062406647" "4.02143059247091" "5.81379626340818" "4.68339046866803" "7.36008247045498" "6.35333917516129" "5.00380220622509" "5.76962341427645" "5.13938196224155" "3.06650761681609" "2.5637944027085" "6.63141958199552" "5.84092305681712"
"5.5209771549498" "7.44917163226811" "1.07045418186097" "5.26339528700053" "3.59880629576664" "3.22950231178697" "7.03694500128439" "2.5134623994914" "4.81478869445822" "3.35159194590505" "5.28170821507579" "7.6851448083585" "6.64487640586257" "6.19117867232607" "4.77201481085736" "6.17991649377876" "4.34879020604604"
"7.62687865095547" "2.89758891351271" "3.56602022603556" "4.78886449025234" "6.23069668574051" "2.54190512588027" "4.11235099993075" "6.73559465395505" "4.87840509972777" "7.14893362160868" "5.90942211713819" "8.19971013620146" "5.4229196770352" "8.69358913732252" "8.19047789470343" "6.7046006291665" "6.64033536868224"
"3.24716067800896" "3.37472119862741" "4.54001415247725" "4.79575107882996" "5.73152093699459" "5.74134251355564" "5.25918316179599" "3.91714305876841" "3.30577945925573" "4.18538102550106" "3.94913987105395" "9.13963220967959" "1.41493395175216" "4.90227766397006" "5.09961919871181" "5.95216151484965" "8.48044073636662"
"4.75628169274617" "5.75871846441406" "6.45244776985286" "2.90423498833156" "3.54947083641731" "4.25532694532789" "5.32675859340959" "3.99297889690202" "6.39221399854547" "5.85790899856975" "5.47313485135001" "7.27655823836039" "6.36404448115523" "2.04304326138246" "2.61439884705675" "5.43791232039672" "4.5506756348869"
"4.29065025339261" "2.82992960341376" "6.18248171437906" "4.12339923998744" "5.44322567320383" "4.19679581542591" "6.11887985869626" "4.29169667183586" "5.84524157138135" "5.17062637113536" "6.53630631090081" "7.12334486229558" "6.78141097105672" "2.85096759756594" "5.03675112247638" "2.87202865685642" "4.59621055932823"
"5.397314418281" "5.06191246808532" "6.257938356404" "5.15424491525298" "4.80616705385211" "2.91135349335042" "5.37954821585281" "6.99336477086245" "4.34045116943021" "10.2025627427272" "5.20634738207005" "5.59773051790962" "8.59048897753771" "4.54804665036803" "5.06170712703273" "7.18796256664853" "7.27277694227118"
"4.96805130209718" "5.64830315466919" "2.58817553263629" "5.13170031286977" "0.28109614043589" "4.13117462179724" "5.46330236192847" "4.27574569433656" "2.55965679057044" "5.44732729906658" "6.6992657846595" "3.01066629560192" "9.00279671356238" "5.60243462141418" "6.73530189480558" "2.97996620915659" "3.95320727017446"
"6.40023619776256" "5.10132557095092" "5.12043136933196" "5.89440339415468" "6.37066234983122" "4.86851130940123" "7.43999583661563" "5.46526294241812" "4.59592590459587" "7.36501034460523" "2.83433271460556" "3.80942827412834" "2.82244219260481" "4.72149527135448" "3.51826277530399" "7.26126501623247" "3.86421627854012"
"2.75402763629363" "4.38974600823825" "4.63709637558756" "4.93971918957324" "7.04392841694622" "6.10462050994503" "3.47719128520337" "5.78036914042717" "1.77135971483228" "4.36208192815809" "7.98172048417016" "7.76286955562214" "3.6354675300424" "7.44155649527675" "4.94150624278111" "5.37908823022879" "5.62849645634192"
"5.09648431200991" "4.43797005384095" "4.32063961967957" "6.74495108591519" "4.96080250030044" "4.32318451110529" "4.51221060883011" "1.66715316887816" "5.74893834327311" "5.51298888350925" "4.01564761776754" "5.9235195384595" "4.84573980121643" "4.72212080550961" "5.18095809919276" "6.24078285441103" "7.0193749778251"
"6.97090017398371" "6.01637854094103" "5.62594542471552" "0.294900696494444" "8.68219625456226" "2.39396763706561" "3.63958294337683" "7.50456647856797" "3.88987031644311" "3.90592994063684" "5.34671779429279" "3.94045731021115" "6.79687631807172" "5.17030790676875" "7.62057868162665" "8.51810814454213" "3.86008829082556"
"4.03757162522984" "5.40070941458933" "5.63518622190065" "5.39894103946667" "3.55447033040607" "6.3006278464113" "6.96510117056448" "4.83681608201456" "4.99878865632303" "8.44334226377108" "7.7662632547424" "5.48050891068513" "7.37128563546456" "6.43758278830198" "6.55786810352635" "6.91035602956353" "5.46792374175924"
"2.88094219559371" "5.47555625985254" "4.25896590166942" "2.45274126709414" "4.17184400253681" "4.63792596830934" "7.07805660712044" "3.85309611598721" "6.11505678325552" "4.63650494442838" "3.45700284449287" "4.10412549847481" "7.21151589117905" "2.89647359902279" "3.1827665565408" "8.23652748635442" "7.75156283560809"
"5.73905950540187" "3.75083449526488" "4.36178782552542" "4.40034517673516" "3.40241862319831" "5.63065956718438" "5.71399889050466" "3.96323008012081" "5.47546837602735" "3.00699612865139" "7.7617773455412" "5.11133065040508" "7.73399864115156" "4.72353129539941" "8.12120864995201" "6.20749007899424" "4.81166493174274"
"4.34586387749057" "5.10908846325663" "5.8319303615428" "7.63071034320801" "5.11176897207773" "5.28573986626182" "3.14024863440125" "6.86594329455035" "5.12652020829306" "5.26514953020362" "6.02071142033826" "6.59329182827457" "5.52306452893879" "3.78158968985522" "3.94668938247118" "3.84446057120474" "5.88583832619473"
"5.54724332737102" "3.62485067695542" "5.22971852246728" "2.77836237523459" "6.71205530342715" "7.83555983482242" "4.85370018401481" "5.5905270207702" "4.78459071812372" "7.38537193069587" "4.83116044098517" "6.6160286175632" "5.70699167511378" "3.1326264275739" "6.53958119996709" "8.50109596915452" "5.03672113182879"
"6.11807569912346" "2.72051558064171" "4.62018622491487" "4.17406815948178" "6.543104028649" "6.84354176913714" "6.53923199400133" "4.830848180724" "5.19772799282624" "5.97028571667597" "5.77314541290164" "6.0622138806204" "1.94634313178706" "6.95757195151827" "6.14653858950463" "5.56599763296239" "5.54730912335581"
"4.69384199194013" "3.38951376252549" "4.30052184824146" "3.55171720805342" "5.99744504239851" "5.36373874852136" "3.24843740674699" "2.32198614710489" "4.34322210222838" "6.28114943298405" "5.37910511876438" "1.94636935350593" "3.43478011996132" "5.91210233940191" "4.88121766549031" "7.16884941370624" "4.4176016551945"
"3.32014985429059" "2.378805965341" "5.82148355136048" "5.79351436024083" "2.45449134465376" "4.64897010070718" "5.16794826409911" "4.5310186891694" "4.03543259435393" "5.40072694038548" "5.85051827334787" "4.95715785981941" "8.20994148793977" "4.750244429315" "4.53455604074645" "5.25031241996032" "3.37447364406329"
"5.06651222031339" "6.88630186791795" "5.30074449750496" "7.40261809627246" "5.31824268271003" "3.93310005949701" "6.75998354149949" "3.48711552971031" "2.59190857071524" "6.67852394190174" "7.95805097344857" "5.14372378734549" "6.05384799986113" "7.1433284190582" "7.47431063721932" "4.06007542220009" "2.35486389655326"
"2.84213649541939" "4.64873187837629" "3.52849814006019" "4.61314633246292" "6.47490765103635" "4.60939183693438" "8.14216964895197" "4.61683798190947" "6.66423419756122" "5.82677616190389" "4.35124524621524" "4.62301786153458" "3.84689859099102" "1.92082424759527" "3.87800294161386" "6.17951672910496" "9.44498745787883"
"4.51470187784314" "5.14459197577275" "3.95917505322227" "3.617860996052" "0.370744511788542" "4.82147922064362" "5.27443975298934" "4.16629736313555" "4.0650172320969" "7.52470926010543" "5.71736583971804" "5.02370969018581" "6.62247358538447" "7.0797992415893" "9.37371792129075" "6.22344988299597" "3.11314923268095"
"6.56666682356597" "6.44543023667821" "5.49190275693149" "4.04542614725076" "5.31427149148184" "7.25142323107452" "5.2345131008889" "4.61177545517276" "4.80466692230329" "6.4930016219107" "4.77094706317066" "3.69564321190454" "6.52679694554863" "4.16655004472611" "4.79958745978246" "5.43254093825095" "5.96973210925785"
"3.65923862802031" "6.39251758760985" "7.22289610286255" "5.65016672832449" "4.92798276484256" "5.53751542372503" "5.87613770621941" "6.67738956401445" "7.73001135528055" "5.67112038294503" "5.47691513269247" "4.0871340045885" "4.63957683746781" "5.11525769202064" "3.42923392456471" "10.4012979849282" "7.89430607828115"
"3.15972329387177" "1.14706810000822" "3.59247601824403" "3.64828438112474" "4.69505187509453" "6.56740925618093" "3.17428079128569" "6.0427714157579" "7.32854414173648" "7.88710823324513" "6.36346471703424" "7.2297542765625" "4.21434316793447" "4.73818115879985" "5.51957476730906" "5.12437923510604" "8.32915803520567"
"7.43878753164652" "5.04509255106106" "5.87907180669844" "5.77733295919154" "4.87035242947247" "4.71922725333826" "5.77253545773442" "4.69656136265511" "6.65981443173759" "8.82065933137528" "4.88490600086451" "4.71348913184993" "5.7069715048103" "4.31794518155284" "4.81913335763929" "4.73775787663965" "5.33580351018442"
"4.80221518735955" "6.50220811333288" "4.92092973484315" "4.69308571264888" "3.60731931279954" "3.04480531792779" "5.93203141276319" "2.83356224206828" "6.79534704403799" "3.98684147965919" "4.60652769144555" "2.42882675781343" "7.56373554497183" "4.11517104229895" "7.10627653726762" "6.18802918654246" "7.08299594346108"
"6.17162195245122" "3.05368326718748" "2.92695083212433" "3.6565405704377" "4.51904244992455" "4.75544897799208" "4.4067840169876" "5.22269578248286" "5.46976242026787" "4.75548411225892" "5.40365685094976" "4.84854416195897" "5.13195921603759" "5.79878126415491" "3.98253914187751" "6.26503653440931" "3.59508773741261"
"6.16196886207776" "4.23905847874503" "5.06770160993037" "4.6847116484216" "6.17449250855592" "3.78756355685403" "7.80345788954196" "4.52968807383875" "4.65506651256993" "4.72166339335679" "4.65035685238903" "2.78046745626321" "5.77773045947649" "3.11256708498535" "6.94554547886569" "7.99859365892048" "4.88821884809334"
